Reporting period,Implementing Agency,Lead Organization,Org Type,District,Sub Dstrict,Village,Admin Level 5,Sector/Cluster,Sub Sector,Status,Activity Details,Start Date,End Date,Total Beneficiaries Reached (HOUSEHOLD),Total Beneficiaries Planned (HOUSEHOLD),Primary Beneficiary Type,# of Primary Beneficiaries,Activity Description,Material Provided
14 Nov - 26 Nov 2018,PKBI/Kemenkes,UNFPA,National NGOs,Sigi,Dolo Selatan,Sambo,Posko Sambo,Health,Reproductive Health,Completed,Information session,Nov-16-2018,Nov-16-2018,,,Adolescents,53,Information session,Personal hygiene
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Bangga,Bangga,WASH,Water,Completed,Distribution,Oct-15-2018,Oct-15-2018,,,,10000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Bangga,Bangga,WASH,Water,Completed,Distribution,Oct-17-2018,Oct-17-2018,,,,10000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Balongga,Balongga,WASH,Water,Completed,Distribution,Nov-13-2018,Nov-13-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Pulu,Pulu,WASH,Water,Completed,Distribution,Nov-13-2018,Nov-13-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Poi,Poi,WASH,Water,Completed,Distribution,Nov-13-2018,Nov-13-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Poi,Poi,WASH,Water,Completed,Distribution,Nov-17-2018,Nov-17-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Balongga,Balongga,WASH,Water,Completed,Distribution,Nov-17-2018,Nov-17-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Pulu,Pulu,WASH,Water,Completed,Distribution,Nov-17-2018,Nov-17-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Poi,Poi,WASH,Water,Completed,Distribution,Nov-18-2018,Nov-18-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Balongga,Balongga,WASH,Water,Completed,Distribution,Nov-18-2018,Nov-18-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Pulu,Pulu,WASH,Water,Completed,Distribution,Nov-18-2018,Nov-18-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Bangga,Bangga,WASH,Water,Completed,Distribution,Nov-21-2018,Nov-21-2018,,,,10000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Bulubete,Bulubete,WASH,Water,Completed,Distribution,Nov-21-2018,Nov-21-2018,,,,10000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Baluase,Tempat Pengungsi,Health,Health,Completed,Mobile clinic,Oct-08-2018,Oct-08-2018,,,,101,,mobile clinic patients
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Sambo,Tempat Pengungsi,Health,Health,Completed,Mobile clinic,Oct-08-2018,Oct-08-2018,,,,31,,mobile clinic patients
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Pulu,Tempat Pegungsian ,Health,Health,Completed,Mobile clinic,Oct-09-2018,Oct-09-2018,,,,66,,mobile clinic patients
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Rogo,Tempat Pengungsian,Health,Health,Completed,Mobile clinic,Oct-10-2018,Oct-10-2018,,,,29,,mobile clinic patients
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Bangga,Desa Bangga,Health,Health,Completed,Mobile clinic,Nov-10-2018,Nov-10-2018,,,,79,,mobile clinic patients
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Sambo,Sambo,Health,Health,Completed,Mobile clinic,Nov-14-2018,Nov-14-2018,,,,22,,mobile clinic patients
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Sambo,Sambo,NFI/Shelter,Shelter,Completed,Distribution,Oct-15-2018,Oct-15-2018,,,,300,,tarpaulin
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Sambo,Sambo,Health,Health,Completed,Distribution,Oct-15-2018,Oct-15-2018,,,,20,,mosquito net
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Sambo,Sambo,NFI/Shelter,Shelter,Completed,Distribution,Oct-16-2018,Oct-16-2018,,,,300,,tarpaulin
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Sambo,Sambo,NFI/Shelter,Shelter,Completed,Distribution,Oct-15-2018,Oct-15-2018,,,,300,,tarpaulin
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Bangga,Bangga,Health,Health,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,10,,hygiene kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Bangga,Bangga,NFI/Shelter,NFI,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,10,,baby kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Bangga,Bangga,NFI/Shelter,Shelter,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,4,,tarpaulin
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Walatana,Walatana,Health,Health,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,10,,hygiene kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Walatana,Walatana,NFI/Shelter,NFI,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,10,,baby kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Walatana,Walatana,NFI/Shelter,Shelter,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,3,,tarpaulin
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Baluase,Baluase,Health,Health,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,10,,hygiene kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Baluase,Baluase,NFI/Shelter,NFI,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,10,,baby kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Baluase,Baluase,NFI/Shelter,Shelter,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,3,,tarpaulin
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Bulubete,Bulubete,Health,Health,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,10,,hygiene kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Bulubete,Bulubete,NFI/Shelter,NFI,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,10,,baby kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Bulubete,Bulubete,NFI/Shelter,Shelter,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,3,,tarpaulin
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Jono,Jono,Health,Health,Completed,Distribution,Oct-19-2018,Oct-19-2018,,,,10,,hygiene kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Jono,Jono,NFI/Shelter,NFI,Completed,Distribution,Oct-19-2018,Oct-19-2018,,,,10,,baby kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Jono,Jono,NFI/Shelter,Shelter,Completed,Distribution,Oct-19-2018,Oct-19-2018,,,,16,,tarpaulin
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Pulu,Pulu,Health,Health,Completed,Distribution,Oct-19-2018,Oct-19-2018,,,,10,,hygiene kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Pulu,Pulu,NFI/Shelter,NFI,Completed,Distribution,Oct-19-2018,Oct-19-2018,,,,10,,baby kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Rogo,Rogo,Health,Health,Completed,Distribution,Oct-19-2018,Oct-19-2018,,,,10,,hygiene kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Rogo,Rogo,NFI/Shelter,NFI,Completed,Distribution,Oct-19-2018,Oct-19-2018,,,,10,,baby kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Poi,Poi,Health,Health,Completed,Distribution,Oct-19-2018,Oct-19-2018,,,,10,,hygiene kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Poi,Poi,NFI/Shelter,NFI,Completed,Distribution,Oct-19-2018,Oct-19-2018,,,,10,,baby kit
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Sambo,Sambo,NFI/Shelter,Shelter,Completed,Distribution,Oct-20-2018,Oct-20-2018,,,,306,,tarpaulin
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Sigi,Dolo Selatan,Wisolo,Wisolo,NFI/Shelter,Shelter,Completed,Distribution,Oct-20-2018,Oct-20-2018,,,,360,,tarpaulin
14 Nov - 26 Nov 2018,AIMI/UNICEF,,National NGOs,Sigi,Dolo Selatan,Baluase,,Nutrition,IYCF-E,Ongoing,IYCF Counselling,Nov-01-2018,Dec-06-2018,,,U-5 children,,,
14 Nov - 26 Nov 2018,SELASI/UNICEF,,National NGOs,Sigi,Dolo Selatan,Baluase,,Nutrition,IYCF-E,Ongoing,Training IYCF,Oct-25-2018,Dec-06-2018,,,Health and Community Workers,12,,
14 Nov - 26 Nov 2018,JMK OXFAM,JMK,National NGOs,Sigi,Dolo Selatan,Wisolo,,MultiCluster,Cash For Work,Ongoing,"Debris clearing, clean water pipeline instalation, reactivated public service (health center, health clinic, public facilities, community health center), temporary income for livelihood support",,,,,household ,,,"Cleaning Kit  and Personal Equipment (Mask, Glove and Rubber Boot"
14 Nov - 26 Nov 2018,IDEP,Caritas,National NGOs,Sigi,Dolo Selatan,Bulubete,"Dusun 1,2,3,4,5,dan 6",Logistics,food packet and family basic needs,Completed,"Food packet, Shelter equipment and family basic needs",Oct-31-2018,Oct-01-2018,,,Household,460,,"Food packet, Shelter equipment and family basic needs"
14 Nov - 26 Nov 2018,IDEP,Caritas,National NGOs,Sigi,Dolo Selatan,Bangga,"Dusun 1,2 dan 3",Logistics,food packet and family basic needs,Completed,"Food packet, Shelter equipment and family basic needs",Oct-31-2018,Nov-14-2018,,,Household,165,,"Food packet, Shelter equipment and family basic needs"
14 Nov - 26 Nov 2018,MoH/PKM,,National NGOs,Sigi,Dolo Selatan,Baluase,Pusling dusun Semanggi Desa Baluase,Health,Health,Completed,Medical Service,Oct-12-2018,,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,MoH/PKM,,National NGOs,Sigi,Dolo Selatan,Ramba,"Desa Ramba, Dolo Selatan",Health,Health,Completed,Medical Service,Oct-12-2018,,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,MoH/PKM,,National NGOs,Sigi,Dolo Selatan,Walatana,Pusling Desa Walatana,Health,Health,Completed,Medical Service,Oct-15-2018,Oct-15-2018,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,MoH/PKM,,National NGOs,Sigi,Dolo Selatan,Sambo,Pusling Desa Sambo,Health,Health,Completed,Medical Service,Oct-15-2018,Oct-15-2018,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,MoH/PKM,,National NGOs,Sigi,Dolo Selatan,Sambo,Pusling Desa Sambo,Health,Health,Completed,Medical Service,Oct-16-2018,Oct-16-2018,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,MoH/PKM,,National NGOs,Sigi,Dolo Selatan,Bangga,Pusling dusun Sadena Desa Bangga,Health,Health,Completed,Medical Service,Oct-16-2018,Oct-16-2018,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,DLB,,National NGOs,Sigi,Dolo Selatan,Baluase,Pusling dusun Semanggi Desa Baluase,Health,Health,Completed,Medical Service,Oct-12-2018,,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,DLB,,National NGOs,Sigi,Dolo Selatan,Ramba,"Desa Ramba, Dolo Selatan",Health,Health,Completed,Medical Service,Oct-12-2018,,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,DLB,,National NGOs,Sigi,Dolo Selatan,Walatana,Pusling Desa Walatana,Health,Health,Completed,Medical Service,Oct-15-2018,Oct-15-2018,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,DLB,,National NGOs,Sigi,Dolo Selatan,Sambo,Pusling Desa Sambo,Health,Health,Completed,Medical Service,Oct-15-2018,Oct-15-2018,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,DLB,,National NGOs,Sigi,Dolo Selatan,Sambo,Pusling Desa Sambo,Health,Health,Completed,Medical Service,Oct-16-2018,Oct-16-2018,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,DLB,,National NGOs,Sigi,Dolo Selatan,Bangga,Pusling dusun Sadena Desa Bangga,Health,Health,Completed,Medical Service,Oct-16-2018,Oct-16-2018,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,DLB,,National NGOs,Sigi,Dolo Selatan,Sambo,"Desa Sambo, Desa Wisolo",Health,Health,Completed,Medical Service,Oct-17-2018,Oct-17-2018,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,PAMA,,National NGOs,Sigi,Dolo Selatan,Bangga,"Desa Bangga, Dusun 1, 2 Bulu Bete, Kec. Sigi",Health,Health,Completed,Medical Service,,,,,IDP and Affected Population,,,Mobile Clinic
14 Nov - 26 Nov 2018,RS NUR,,National NGOs,Sigi,Dolo Selatan,Pulu,"Posko bersama As Sunnah
( Desa Pulu)",Health,Health,Completed,Medical Service,Nov-01-2018,,,,IDP and Affected Population,160,,Medical Clinic
14 Nov - 26 Nov 2018,RS NUR,,National NGOs,Sigi,Dolo Selatan,Sambo,Posko bersama As sunnah,Health,Health,Completed,Medical Service,Oct-31-2018,,,,IDP and Affected Population,88,,Medical Clinic
14 Nov - 26 Nov 2018,YSI,,National NGOs,Sigi,Dolo Selatan,Baluase,Desa Baluase dusun 5,Health,Health,Completed,Medical Service,Nov-06-2018,,,,IDP and Affected Population,63,,Medical Clinic
14 Nov - 26 Nov 2018,NU PEDULI,,National NGOs,Sigi,Dolo Selatan,Sambo,Masjid Nurul Iman ,Education,Psychosocial Support,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,NU PEDULI/CHILDFUND,,National NGOs,Sigi,Dolo Selatan,Sambo,POS LAPANGAN NU PEDULI,Education,Psychosocial Support,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,RUMAH ZAKAT,,National NGOs,Sigi,Dolo Selatan,Baluase,MI Sintuvu,Education,Temporary Learning Space ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,UNICEF,,UN Agencies,Sigi,Dolo Selatan,DESA BALUASE,SD INPRES 1 BALUASE,Education,Temporary Learning Space ,Completed,,Oct-18-2018,,,,Children,,,
14 Nov - 26 Nov 2018,UNICEF,,UN Agencies,Sigi,Dolo Selatan,ROGO,SD INPRES ROGO,Education,Temporary Learning Space ,Completed,,Oct-18-2018,,,,Children,,,
14 Nov - 26 Nov 2018,UNICEF,,UN Agencies,Sigi,Dolo Selatan,BALONGGA,SDN BALONGGA,Education,Temporary Learning Space ,Completed,,Oct-18-2018,,,,Children,,,
14 Nov - 26 Nov 2018,UNICEF,,UN Agencies,Sigi,Dolo Selatan,BALUASE,SDN BALUASE,Education,Temporary Learning Space ,Completed,,Oct-18-2018,,,,Children,,,
14 Nov - 26 Nov 2018,UNICEF,,UN Agencies,Sigi,Dolo Selatan,DESA BULUBETE,SDN BULUBETE,Education,Temporary Learning Space ,Completed,,Oct-18-2018,,,,Children,,,
14 Nov - 26 Nov 2018,UNICEF,,UN Agencies,Sigi,Dolo Selatan,DESA SAMBO,SDN SAMBO,Education,Temporary Learning Space ,Completed,,Oct-18-2018,,,,Children,,,
14 Nov - 26 Nov 2018,UNICEF,,UN Agencies,Sigi,Dolo Selatan,WISOLO,SDN WISOLO,Education,Temporary Learning Space ,Completed,,Oct-18-2018,,,,Children,,,
14 Nov - 26 Nov 2018,UNICEF,,UN Agencies,Sigi,Dolo Selatan,ROGO,SMAN 10 SIGI,Education,Temporary Learning Space ,Completed,,Oct-19-2018,,,,Children,,,
14 Nov - 26 Nov 2018,WVI,,National NGOs,Sigi,Dolo Selatan,Alamat : DESA SAMBO,TK N PEMBINA DOLO SELATAN,Education,Temporary Learning Space ,Completed,,Oct-25-2018,,,,Children,,,
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Sigi,Dolo Selatan,Bangga,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Sigi,Dolo Selatan,Walatana,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Sigi,Dolo Selatan,Bulubete,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Sigi,Dolo Selatan,Baluase,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Sigi,Dolo Selatan,Rogo,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Sigi,Dolo Selatan,Pulu,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Sigi,Dolo Selatan,Balongga,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Sigi,Dolo Selatan,Wisolo,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Sigi,Dolo Selatan,Sambo,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Sigi,Dolo Selatan,Jono,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Sigi,Dolo Selatan,Poi,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Sigi,Dolo Selatan,Ramba,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,WVI,,National NGOs,Sigi,Dolo Selatan,Bangga,Pengungsian 1,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-31-2018,Mar-30-2019,,,Children,114,,"Children Activity, Teacher, Community Cadres"
14 Nov - 26 Nov 2018,WVI,,National NGOs,Sigi,Dolo Selatan,Bangga,Pengungsian 2,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-31-2018,Mar-30-2019,,,Children,50,,"Children Activity, Teacher, Community Cadres"
14 Nov - 26 Nov 2018,WVI,,National NGOs,Sigi,Dolo Selatan,Rogo,Pengungsian,Protection,Child Protection,Planned,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",,Mar-30-2019,,,Children,,,"Children Activity, Teacher, Community Cadres"
14 Nov - 26 Nov 2018,KEMENSOS/DINSOS/UNICEF,,Government,Sigi,Dolo Selatan,Sambo,Posko Pengungsian Sambo,Protection,Child Protection,Ongoing,"children activity, FTR",Oct-17-2018,,,,Children,19,,"children activity, FTR, tent, psychosocial kits"
14 Nov - 26 Nov 2018,YK/UNICEF,,National NGOs,Sigi,Dolo Selatan,Bangga,Posko Bangga,Protection,Child protection,Ongoing,"adolescence circle, AK registration",Oct-31-2018,Jan-31-2019,,,Children,40,,adolescence circle with 32 activity card
14 Nov - 26 Nov 2018,YK/UNICEF,,National NGOs,Sigi,Dolo Selatan,Pio,Posko Pio,Protection,Child protection,Ongoing,"adolescence circle, AK registration",Oct-31-2018,Jan-31-2019,,,Children,40,,adolescence circle with 32 activity card
14 Nov - 26 Nov 2018,YIBU,,National NGOs,Sigi,Dolo Selatan,Bangga,Dusun 1,Protection,Psychosocial support,Ongoing,Psychosocial for kid and families,Nov-01-2018,Apr-01-2019,,,person,,,Psychosocial assitance 
14 Nov - 26 Nov 2018,YIBU,,National NGOs,Sigi,Dolo Selatan,Bangga,Dusun 2,Protection,Psychosocial support,Ongoing,Psychosocial for kid and families,Nov-01-2018,Apr-01-2019,,,person,,,Psychosocial assitance 
14 Nov - 26 Nov 2018,YIBU,,National NGOs,Sigi,Dolo Selatan,Bangga,Dusun 3,Protection,Psychosocial support,Ongoing,Psychosocial for kid and families,Nov-01-2018,Apr-01-2019,,,person,,,Psychosocial assitance 
14 Nov - 26 Nov 2018,ADRA/WMI,,National NGOs,Sigi,Gumbasa,Tuwa,SDN Tuwa,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,ERCB,,National NGOs,Sigi,Gumbasa,Balaesang Tanjung,,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,ERCB,,National NGOs,Sigi,Gumbasa,Balaesang Tanjung,,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,ERCB,,National NGOs,Sigi,Gumbasa,Omu,,WASH,Sanitation,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,ERCB,,National NGOs,Sigi,Gumbasa,Tuva,,WASH,Sanitation,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,ERCB,,National NGOs,Sigi,Gumbasa,Omu,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,ERCB,,National NGOs,Sigi,Gumbasa,Tuva,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,ERCB,,National NGOs,Sigi,Gumbasa,Omu,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,ERCB,,National NGOs,Sigi,Gumbasa,Tuva,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PUPR,,Government,Sigi,Gumbasa,Pakuli,Desa Pakuli,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,WMI,,National NGOs,Sigi,Gumbasa,Simoro,Lap Sepak bola Desa Simoro ( persiapan Huntara),WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,ADRA,ADRA,National NGOs,Sigi,Gumbasa,OMU,All Dusun,NFI/Shelter,Emergency,Completed,,Oct-15-2018,Oct-15-2018,474,474,,,,
14 Nov - 26 Nov 2018,ADRA,ADRA,National NGOs,Sigi,Gumbasa,TUWA,All Dusun,NFI/Shelter,Emergency,Completed,,Oct-15-2018,Oct-15-2018,520,520,,,,
14 Nov - 26 Nov 2018,ADRA,ADRA,National NGOs,Sigi,Gumbasa,BIMORO,All Dusun,NFI/Shelter,Emergency,Completed,,Oct-17-2018,Oct-17-2018,272,272,,,,
14 Nov - 26 Nov 2018,ADRA,ADRA,National NGOs,Sigi,Gumbasa,SIMORO,All Dusun,NFI/Shelter,Emergency,Completed,,Oct-17-2018,Oct-17-2018,272,272,,,,
14 Nov - 26 Nov 2018,PKPU,CRS,Government,Sigi,Gumbasa,SIMORO,,NFI/Shelter,Transitional,Unknown,,,,,100,,,,integrated with latrine
14 Nov - 26 Nov 2018,PKPU,CRS,Government,Sigi,Gumbasa,PAKULI,,NFI/Shelter,Transitional,Unknown,,,,,50,,,,integrated with latrine
14 Nov - 26 Nov 2018,PKPU,CRS,Government,Sigi,Gumbasa,PANDERE,,NFI/Shelter,Transitional,Unknown,,,,,50,,,,integrated with latrine
14 Nov - 26 Nov 2018,WVI,WVI,National NGOs,Sigi,Gumbasa,OMU,,NFI/Shelter,Emergency,Completed,,Nov-09-2018,Nov-09-2018,448,448,,,,Tarpaulin
14 Nov - 26 Nov 2018,IBI/MoH (PHO),UNFPA,Government,Sigi,Gumbasa,Pandere,Pandere,Health,Reproductive Health,Completed,Post Natal Care (PNC),Oct-21-2018,Oct-27-2018,,,delivery mothers,1,Health services,Post Natal Care (PNC)
14 Nov - 26 Nov 2018,IBI/MoH (PHO),UNFPA,Government,Sigi,Gumbasa,Pandere,Pandere,Health,Reproductive Health,Completed,Referral,Oct-21-2018,Oct-27-2018,,,Pregnant women,2,Referral services for emergency obstetric case,Referral services
14 Nov - 26 Nov 2018,DKP/IBI,UNFPA,Government,Sigi,Gumbasa,Pandere,RH Tent,Health,Reproductive Health,Completed,Post Natal Care (PNC),Oct-21-2018,Oct-27-2018,,,Postpartum mother,,Health Services,Examination and service for postpartum mothers
14 Nov - 26 Nov 2018,DKP/IBI,UNFPA,Government,Sigi,Gumbasa,Pandere,RH Tent,Health,Reproductive Health,Completed,Emergency referral,Oct-21-2018,Oct-27-2018,,,Pregnant women are at risk,,Emergency referral service,Referring to pregnant women who are at risk
