Reporting period,Implementing Agency,Lead Organization,Org Type,District,Sub Dstrict,Village,Admin Level 5,Sector/Cluster,Sub Sector,Status,Activity Details,Start Date,End Date,Total Beneficiaries Reached (HOUSEHOLD),Total Beneficiaries Planned (HOUSEHOLD),Primary Beneficiary Type,# of Primary Beneficiaries,Activity Description,Material Provided
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Barat,Ujuna,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Barat,Siranindi,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Barat,Kamonji,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Barat,Baru,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Barat,Lere,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Barat,Ujuna,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Barat,Siranindi,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-01-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Barat,Kamonji,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro Barat,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-1-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-01-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Taipa,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-01-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Ngapa,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-1-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Pajeko,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-1-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro Barat,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Taipa,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Ngapa,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Pajeko,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro Barat,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-7-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-7-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Taipa,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-7-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Ngapa,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-7-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Pajeko,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-7-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro Barat,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Taipa,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Ngapa,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Pajeko,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro Barat,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Taipa,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Ngapa,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Pajeko,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Pantoloan,,,Nutrition,IYCF-E,Ongoing,Pos Gizi/IYCF Counselling,,,,,,,,
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Maesa,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-1-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Loji,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-1-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Bantaya,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-1-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Maesa,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Loji,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Bantaya,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Maesa,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-07-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Loji,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-07-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Bantaya,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-7-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Maesa,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Loji,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Bantaya,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Maesa,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Loji,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-01-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Bantaya,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Nambaru,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-01-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Olobaru,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-1-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Nambaru,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Olobaru,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Nambaru,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-7-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Olobaru,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-7-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Nambaru,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Olobaru,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Nambaru,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Olobaru,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Donggala,Tanantovea,Wani I,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-1-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Donggala,Tanantovea,Wani I,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Donggala,Tanantovea,Wani I,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-7-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Donggala,Tanantovea,Wani I,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-01-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
23 Oct - 30 Oct 2018,WVI,,National NGOs,Donggala,Tanantovea,Wani I,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",Nov-1-2018,Mar-30-2019,,,children,100,,Education Materials
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Baiya,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-1-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Pantoloan Boya,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-1-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Pantoloan,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-1-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Lambara,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-1-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Panau,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",Oct-1-2018,Mar-30-2019,,,children,100,,"Children activity, Teacher, Community Cadre"
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Baiya,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Pantoloan Boya,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Pantoloan,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Lambara,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Panau,,Nutrition,Infant Young Child Feeding,Ongoing,"Activate public kitchen of IYCF in Palu, Sigi, Donggala and Parigi Moutong in collaboration wth Social Department of Central Sulawesi province",Oct-10-2018,Mar-30-2019,,,children,15,,IYCF Kitchen
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Baiya,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-07-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Pantoloan Boya,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-7-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Pantoloan,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-7-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Lambara,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-7-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Panau,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,Oct-7-2018,Mar-30-2019,,,household,100 HH,,Drinking water
23 Oct - 30 Oct 2018,WVI,,National NGOs,Palu,Tawaeli,Baiya,,NFI/Shelter,NFI,Ongoing,"Distribution of Family Kits, Children Kit, Shelter Kit, Hygiene Kit, food package",Oct-1-2018,Mar-30-2019,,,household,500 HH,,NFI/FI
